,Data,Potwierdzone,aktywne,zgony,wyleczeni,województwo
1708,2020-05-10,162,38,1,123,warmińsko-mazurskie
1709,2020-05-11,162,38,1,123,warmińsko-mazurskie
1710,2020-05-12,164,39,1,124,warmińsko-mazurskie
1711,2020-05-13,168,43,1,124,warmińsko-mazurskie
1712,2020-05-14,169,44,1,124,warmińsko-mazurskie
1713,2020-05-15,170,40,1,129,warmińsko-mazurskie
1714,2020-05-16,170,40,1,129,warmińsko-mazurskie
1715,2020-05-17,170,39,1,130,warmińsko-mazurskie
1716,2020-05-18,170,37,1,132,warmińsko-mazurskie
1717,2020-05-19,175,42,1,132,warmińsko-mazurskie
1718,2020-05-20,175,42,1,132,warmińsko-mazurskie
1719,2020-05-21,174,32,1,141,warmińsko-mazurskie
1720,2020-05-22,174,32,1,141,warmińsko-mazurskie
1721,2020-05-23,175,32,1,142,warmińsko-mazurskie
1722,2020-05-24,175,32,1,142,warmińsko-mazurskie
1723,2020-05-25,175,32,1,142,warmińsko-mazurskie
1724,2020-05-26,179,35,1,143,warmińsko-mazurskie
1725,2020-05-27,179,31,1,147,warmińsko-mazurskie
1726,2020-05-28,179,29,1,149,warmińsko-mazurskie
1727,2020-05-29,179,27,1,151,warmińsko-mazurskie
1728,2020-05-30,179,27,1,151,warmińsko-mazurskie
1729,2020-05-31,179,27,1,151,warmińsko-mazurskie
1730,2020-06-01,179,25,1,153,warmińsko-mazurskie
1731,2020-06-02,179,20,1,158,warmińsko-mazurskie
1732,2020-06-03,179,19,1,159,warmińsko-mazurskie
1733,2020-06-04,179,18,1,160,warmińsko-mazurskie
1734,2020-06-05,180,16,1,163,warmińsko-mazurskie
1735,2020-06-06,180,16,1,163,warmińsko-mazurskie
1736,2020-06-07,180,16,1,163,warmińsko-mazurskie
1737,2020-06-08,181,16,1,164,warmińsko-mazurskie
1738,2020-06-09,181,16,1,164,warmińsko-mazurskie
1739,2020-06-10,181,11,1,169,warmińsko-mazurskie
1740,2020-06-11,185,15,1,169,warmińsko-mazurskie
1741,2020-06-12,185,15,1,169,warmińsko-mazurskie
1742,2020-06-13,185,15,1,169,warmińsko-mazurskie
1743,2020-06-14,186,16,1,169,warmińsko-mazurskie
1744,2020-06-15,186,16,1,169,warmińsko-mazurskie
1745,2020-06-16,192,22,1,169,warmińsko-mazurskie
1746,2020-06-17,201,31,1,169,warmińsko-mazurskie
1747,2020-06-18,207,36,1,170,warmińsko-mazurskie
1748,2020-06-19,207,36,1,170,warmińsko-mazurskie
1749,2020-06-20,209,38,1,170,warmińsko-mazurskie
1750,2020-06-21,209,38,1,170,warmińsko-mazurskie
1751,2020-06-22,211,37,1,173,warmińsko-mazurskie
1752,2020-06-23,213,39,1,173,warmińsko-mazurskie
1753,2020-06-24,223,46,1,176,warmińsko-mazurskie
1754,2020-06-25,227,49,1,177,warmińsko-mazurskie
1755,2020-06-26,236,58,1,177,warmińsko-mazurskie
1756,2020-06-27,236,58,1,177,warmińsko-mazurskie
1757,2020-06-28,240,62,1,177,warmińsko-mazurskie
1758,2020-06-29,242,64,1,177,warmińsko-mazurskie
1759,2020-06-30,244,66,1,177,warmińsko-mazurskie
1760,2020-07-01,250,71,1,178,warmińsko-mazurskie
1761,2020-07-02,262,82,1,179,warmińsko-mazurskie
1762,2020-07-03,267,87,1,179,warmińsko-mazurskie
1763,2020-07-04,271,90,1,180,warmińsko-mazurskie
1764,2020-07-05,272,91,1,180,warmińsko-mazurskie
1765,2020-07-06,274,93,1,180,warmińsko-mazurskie
1766,2020-07-07,275,91,1,183,warmińsko-mazurskie
1767,2020-07-08,275,88,1,186,warmińsko-mazurskie
1768,2020-07-09,278,87,1,190,warmińsko-mazurskie
1769,2020-07-10,280,85,1,194,warmińsko-mazurskie
1770,2020-07-11,282,86,1,195,warmińsko-mazurskie
1771,2020-07-12,282,78,1,203,warmińsko-mazurskie
1772,2020-07-13,284,80,1,203,warmińsko-mazurskie
1773,2020-07-14,284,79,1,204,warmińsko-mazurskie
1774,2020-07-15,286,80,1,205,warmińsko-mazurskie
1775,2020-07-16,286,70,1,215,warmińsko-mazurskie
1776,2020-07-17,290,66,1,223,warmińsko-mazurskie
1777,2020-07-18,292,60,1,231,warmińsko-mazurskie
1778,2020-07-19,294,61,1,232,warmińsko-mazurskie
1779,2020-07-20,298,64,2,232,warmińsko-mazurskie
1780,2020-03-09,1,0,0,0,wielkopolskie
1781,2020-03-10,1,0,0,0,wielkopolskie
1782,2020-03-11,2,0,0,0,wielkopolskie
1783,2020-03-12,4,0,1,0,wielkopolskie
1784,2020-03-13,6,0,1,0,wielkopolskie
1785,2020-03-14,7,0,1,0,wielkopolskie
1786,2020-03-15,10,0,1,0,wielkopolskie
1787,2020-03-16,11,0,1,0,wielkopolskie
1788,2020-03-17,13,0,1,0,wielkopolskie
1789,2020-03-18,13,0,1,0,wielkopolskie
1790,2020-03-19,15,0,1,0,wielkopolskie
1791,2020-03-20,18,0,1,0,wielkopolskie
1792,2020-03-21,31,0,1,0,wielkopolskie
1793,2020-03-22,36,0,2,0,wielkopolskie
1794,2020-03-23,36,0,2,0,wielkopolskie
1795,2020-03-24,44,0,2,0,wielkopolskie
1796,2020-03-25,59,0,2,0,wielkopolskie
1797,2020-03-26,71,0,2,0,wielkopolskie
1798,2020-03-27,92,0,2,0,wielkopolskie
1799,2020-03-28,101,0,2,0,wielkopolskie
1800,2020-03-29,110,0,2,0,wielkopolskie
1801,2020-03-30,134,0,3,0,wielkopolskie
1802,2020-03-31,150,0,3,0,wielkopolskie
1803,2020-04-01,171,0,6,0,wielkopolskie
1804,2020-04-02,197,0,8,0,wielkopolskie
1805,2020-04-03,215,0,12,0,wielkopolskie
1806,2020-04-04,235,0,13,0,wielkopolskie
1807,2020-04-05,275,0,14,0,wielkopolskie
1808,2020-04-06,329,0,15,0,wielkopolskie
1809,2020-04-07,351,0,22,0,wielkopolskie
1810,2020-04-08,396,367,23,6,wielkopolskie
1811,2020-04-09,433,402,24,7,wielkopolskie
1812,2020-04-10,479,444,26,9,wielkopolskie
1813,2020-04-11,537,492,31,14,wielkopolskie
1814,2020-04-12,566,514,35,17,wielkopolskie
1815,2020-04-13,649,590,40,19,wielkopolskie
1816,2020-04-14,683,615,43,25,wielkopolskie
1817,2020-04-15,785,708,43,34,wielkopolskie
1818,2020-04-16,829,742,45,42,wielkopolskie
1819,2020-04-17,880,776,48,56,wielkopolskie
1820,2020-04-18,898,786,49,63,wielkopolskie
1821,2020-04-19,1020,906,51,63,wielkopolskie
1822,2020-04-20,1050,914,57,79,wielkopolskie
1823,2020-04-21,1081,927,61,93,wielkopolskie
1824,2020-04-22,1099,931,66,102,wielkopolskie
1825,2020-04-23,1166,983,68,115,wielkopolskie
1826,2020-04-24,1236,1025,72,139,wielkopolskie
1827,2020-04-25,1266,1025,75,166,wielkopolskie
1828,2020-04-26,1307,1056,77,174,wielkopolskie
1829,2020-04-27,1343,1057,82,204,wielkopolskie
1830,2020-04-28,1376,1070,85,221,wielkopolskie
1831,2020-04-29,1415,1082,85,248,wielkopolskie
1832,2020-04-30,1441,1076,87,278,wielkopolskie
1833,2020-05-01,1443,1078,87,278,wielkopolskie
1834,2020-05-02,1494,1109,91,294,wielkopolskie
1835,2020-05-03,1518,1096,94,328,wielkopolskie
1836,2020-05-04,1529,1069,96,364,wielkopolskie
1837,2020-05-05,1598,1092,98,408,wielkopolskie
1838,2020-05-06,1616,1084,102,430,wielkopolskie
1839,2020-05-07,1640,1078,105,457,wielkopolskie
1840,2020-05-08,1655,1054,108,493,wielkopolskie
1841,2020-05-09,1670,1053,111,506,wielkopolskie
1842,2020-05-10,1672,1036,116,520,wielkopolskie
1843,2020-05-11,1699,1042,118,539,wielkopolskie
1844,2020-05-12,1710,1008,123,579,wielkopolskie
1845,2020-05-13,1722,960,133,629,wielkopolskie
1846,2020-05-14,1735,940,135,660,wielkopolskie
1847,2020-05-15,1752,934,136,682,wielkopolskie
1848,2020-05-16,1757,937,138,682,wielkopolskie
1849,2020-05-17,1797,936,139,722,wielkopolskie
1850,2020-05-18,1810,928,140,742,wielkopolskie
1851,2020-05-19,1815,933,140,742,wielkopolskie
1852,2020-05-20,1899,1016,141,742,wielkopolskie
1853,2020-05-21,1925,881,143,901,wielkopolskie
1854,2020-05-22,1941,864,144,933,wielkopolskie
1855,2020-05-23,1953,876,144,933,wielkopolskie
1856,2020-05-24,2021,916,144,961,wielkopolskie
1857,2020-05-25,2040,888,146,1006,wielkopolskie
1858,2020-05-26,2059,861,147,1051,wielkopolskie
1859,2020-05-27,2118,877,147,1094,wielkopolskie
1860,2020-05-28,2133,862,149,1122,wielkopolskie
1861,2020-05-29,2146,873,151,1122,wielkopolskie
1862,2020-05-30,2147,754,152,1241,wielkopolskie
1863,2020-05-31,2150,743,153,1254,wielkopolskie
1864,2020-06-01,2155,702,153,1300,wielkopolskie
1865,2020-06-02,2188,716,153,1319,wielkopolskie
1866,2020-06-03,2206,714,154,1338,wielkopolskie
1867,2020-06-04,2216,714,154,1348,wielkopolskie
1868,2020-06-05,2219,717,154,1348,wielkopolskie
1869,2020-06-06,2259,715,157,1387,wielkopolskie
1870,2020-06-07,2273,718,157,1398,wielkopolskie
1871,2020-06-08,2286,704,157,1425,wielkopolskie
1872,2020-06-09,2300,678,158,1464,wielkopolskie
1873,2020-06-10,2306,660,161,1485,wielkopolskie
1874,2020-06-11,2333,666,162,1505,wielkopolskie
1875,2020-06-12,2354,650,164,1540,wielkopolskie
1876,2020-06-13,2369,649,164,1556,wielkopolskie
1877,2020-06-14,2383,654,164,1565,wielkopolskie
1878,2020-06-15,2400,670,165,1565,wielkopolskie
1879,2020-06-16,2408,653,166,1589,wielkopolskie
1880,2020-06-17,2420,649,166,1605,wielkopolskie
1881,2020-06-18,2429,611,166,1652,wielkopolskie
1882,2020-06-19,2441,588,167,1686,wielkopolskie
1883,2020-06-20,2448,593,169,1686,wielkopolskie
1884,2020-06-21,2455,551,170,1734,wielkopolskie
1885,2020-06-22,2474,514,170,1790,wielkopolskie
1886,2020-06-23,2501,460,170,1871,wielkopolskie
1887,2020-06-24,2518,465,171,1882,wielkopolskie
1888,2020-06-25,2527,473,172,1882,wielkopolskie
1889,2020-06-26,2563,453,172,1938,wielkopolskie
1890,2020-06-27,2610,498,174,1938,wielkopolskie
1891,2020-06-28,2612,479,175,1958,wielkopolskie
1892,2020-06-29,2643,496,175,1972,wielkopolskie
1893,2020-06-30,2669,495,176,1998,wielkopolskie
1894,2020-07-01,2776,584,176,2016,wielkopolskie
1895,2020-07-02,2804,561,177,2066,wielkopolskie
1896,2020-07-03,2850,597,178,2075,wielkopolskie
1897,2020-07-04,2907,648,178,2081,wielkopolskie
1898,2020-07-05,2942,665,178,2099,wielkopolskie
1899,2020-07-06,2950,661,178,2111,wielkopolskie
1900,2020-07-07,3025,707,179,2139,wielkopolskie
1901,2020-07-08,3048,693,179,2176,wielkopolskie
1902,2020-07-09,3076,684,179,2213,wielkopolskie
1903,2020-07-10,3093,682,182,2229,wielkopolskie
1904,2020-07-11,3136,708,183,2245,wielkopolskie
1905,2020-07-12,3230,783,185,2262,wielkopolskie
1906,2020-07-13,3250,796,185,2269,wielkopolskie
1907,2020-07-14,3306,818,186,2302,wielkopolskie
1908,2020-07-15,3322,818,187,2317,wielkopolskie
1909,2020-07-16,3342,831,187,2324,wielkopolskie
1910,2020-07-17,3388,858,190,2340,wielkopolskie
1911,2020-07-18,3398,864,190,2344,wielkopolskie
1912,2020-07-19,3419,872,190,2357,wielkopolskie
1913,2020-07-20,3453,893,190,2370,wielkopolskie
1914,2020-03-12,3,0,0,0,zachodniopomorskie
1915,2020-03-13,5,0,0,0,zachodniopomorskie
1916,2020-03-14,5,0,0,0,zachodniopomorskie
1917,2020-03-15,5,0,0,0,zachodniopomorskie
1918,2020-03-16,6,0,0,0,zachodniopomorskie
1919,2020-03-17,7,0,0,0,zachodniopomorskie
1920,2020-03-18,8,0,0,0,zachodniopomorskie
1921,2020-03-19,9,0,0,0,zachodniopomorskie
1922,2020-03-20,9,0,0,0,zachodniopomorskie
1923,2020-03-21,10,0,0,0,zachodniopomorskie
1924,2020-03-22,12,0,0,0,zachodniopomorskie
1925,2020-03-23,14,0,0,0,zachodniopomorskie
1926,2020-03-24,26,0,0,0,zachodniopomorskie
1927,2020-03-25,30,0,0,0,zachodniopomorskie
1928,2020-03-26,33,0,1,0,zachodniopomorskie
1929,2020-03-27,34,0,1,0,zachodniopomorskie
1930,2020-03-28,51,0,1,0,zachodniopomorskie
1931,2020-03-29,57,0,1,0,zachodniopomorskie
1932,2020-03-30,59,0,1,0,zachodniopomorskie
1933,2020-03-31,67,0,1,0,zachodniopomorskie
1934,2020-04-01,79,0,1,0,zachodniopomorskie
1935,2020-04-02,89,0,2,0,zachodniopomorskie
1936,2020-04-03,89,0,2,0,zachodniopomorskie
1937,2020-04-04,100,0,2,0,zachodniopomorskie
1938,2020-04-05,106,0,2,0,zachodniopomorskie
1939,2020-04-06,107,0,2,0,zachodniopomorskie
1940,2020-04-07,133,125,2,6,zachodniopomorskie
1941,2020-04-08,165,157,2,6,zachodniopomorskie
1942,2020-04-09,174,165,2,7,zachodniopomorskie
1943,2020-04-10,184,174,2,8,zachodniopomorskie
1944,2020-04-11,191,174,2,15,zachodniopomorskie
1945,2020-04-12,193,175,2,16,zachodniopomorskie
1946,2020-04-13,203,182,2,19,zachodniopomorskie
1947,2020-04-14,211,189,2,20,zachodniopomorskie
1948,2020-04-15,217,194,2,21,zachodniopomorskie
1949,2020-04-16,223,198,2,23,zachodniopomorskie
1950,2020-04-17,230,200,2,28,zachodniopomorskie
1951,2020-04-18,249,216,2,31,zachodniopomorskie
1952,2020-04-19,266,226,4,36,zachodniopomorskie
1953,2020-04-20,277,232,4,41,zachodniopomorskie
1954,2020-04-21,279,223,4,52,zachodniopomorskie
1955,2020-04-22,288,226,4,58,zachodniopomorskie
1956,2020-04-23,304,238,4,62,zachodniopomorskie
1957,2020-04-24,335,260,6,69,zachodniopomorskie
1958,2020-04-25,343,259,7,77,zachodniopomorskie
1959,2020-04-26,355,256,9,90,zachodniopomorskie
1960,2020-04-27,370,262,9,99,zachodniopomorskie
1961,2020-04-28,374,248,9,117,zachodniopomorskie
1962,2020-04-29,380,238,10,132,zachodniopomorskie
1963,2020-04-30,396,246,10,140,zachodniopomorskie
1964,2020-05-01,401,247,10,144,zachodniopomorskie
1965,2020-05-02,406,241,10,155,zachodniopomorskie
1966,2020-05-03,414,243,10,161,zachodniopomorskie
1967,2020-05-04,428,248,14,166,zachodniopomorskie
1968,2020-05-05,441,257,14,170,zachodniopomorskie
1969,2020-05-06,452,260,15,177,zachodniopomorskie
1970,2020-05-07,460,259,16,185,zachodniopomorskie
1971,2020-05-08,464,243,16,205,zachodniopomorskie
1972,2020-05-09,469,232,16,221,zachodniopomorskie
1973,2020-05-10,473,233,16,224,zachodniopomorskie
1974,2020-05-11,474,220,16,238,zachodniopomorskie
1975,2020-05-12,480,221,16,243,zachodniopomorskie
1976,2020-05-13,486,219,16,251,zachodniopomorskie
1977,2020-05-14,488,203,17,268,zachodniopomorskie
1978,2020-05-15,491,197,18,276,zachodniopomorskie
1979,2020-05-16,492,194,18,280,zachodniopomorskie
1980,2020-05-17,494,193,18,283,zachodniopomorskie
1981,2020-05-18,497,189,18,290,zachodniopomorskie
1982,2020-05-19,502,181,18,303,zachodniopomorskie
1983,2020-05-20,503,158,18,327,zachodniopomorskie
1984,2020-05-21,515,165,18,332,zachodniopomorskie
1985,2020-05-22,517,153,19,345,zachodniopomorskie
1986,2020-05-23,521,155,19,347,zachodniopomorskie
1987,2020-05-24,522,144,19,359,zachodniopomorskie
1988,2020-05-25,521,140,19,362,zachodniopomorskie
1989,2020-05-26,525,132,19,374,zachodniopomorskie
1990,2020-05-27,527,124,19,384,zachodniopomorskie
1991,2020-05-28,527,113,19,395,zachodniopomorskie
1992,2020-05-29,531,111,19,401,zachodniopomorskie
1993,2020-05-30,535,110,19,406,zachodniopomorskie
1994,2020-05-31,536,109,19,408,zachodniopomorskie
1995,2020-06-01,536,108,19,409,zachodniopomorskie
1996,2020-06-02,541,104,19,418,zachodniopomorskie
1997,2020-06-03,548,107,19,422,zachodniopomorskie
1998,2020-06-04,550,104,19,427,zachodniopomorskie
1999,2020-06-05,553,96,19,438,zachodniopomorskie
2000,2020-06-06,553,96,19,438,zachodniopomorskie
2001,2020-06-07,554,89,19,446,zachodniopomorskie
2002,2020-06-08,554,84,19,451,zachodniopomorskie
2003,2020-06-09,560,89,19,452,zachodniopomorskie
2004,2020-06-10,565,88,19,458,zachodniopomorskie
2005,2020-06-11,567,90,19,458,zachodniopomorskie
2006,2020-06-12,569,84,19,466,zachodniopomorskie
2007,2020-06-13,576,88,19,469,zachodniopomorskie
2008,2020-06-14,581,90,19,472,zachodniopomorskie
2009,2020-06-15,583,90,20,473,zachodniopomorskie
2010,2020-06-16,588,95,20,473,zachodniopomorskie
2011,2020-06-17,591,93,20,478,zachodniopomorskie
2012,2020-06-18,591,80,20,491,zachodniopomorskie
2013,2020-06-19,595,81,20,494,zachodniopomorskie
2014,2020-06-20,596,80,20,496,zachodniopomorskie
2015,2020-06-21,597,77,20,500,zachodniopomorskie
2016,2020-06-22,597,77,20,500,zachodniopomorskie
2017,2020-06-23,599,78,20,501,zachodniopomorskie
2018,2020-06-24,603,79,20,504,zachodniopomorskie
2019,2020-06-25,604,73,20,511,zachodniopomorskie
2020,2020-06-26,608,74,20,514,zachodniopomorskie
2021,2020-06-27,609,72,20,517,zachodniopomorskie
2022,2020-06-28,609,67,20,522,zachodniopomorskie
2023,2020-06-29,609,64,20,525,zachodniopomorskie
2024,2020-06-30,611,63,22,526,zachodniopomorskie
2025,2020-07-01,611,60,22,529,zachodniopomorskie
2026,2020-07-02,611,58,22,531,zachodniopomorskie
2027,2020-07-03,613,57,22,534,zachodniopomorskie
2028,2020-07-04,620,60,22,538,zachodniopomorskie
2029,2020-07-05,621,57,22,542,zachodniopomorskie
2030,2020-07-06,621,57,22,542,zachodniopomorskie
2031,2020-07-07,622,57,22,543,zachodniopomorskie
2032,2020-07-08,622,53,23,546,zachodniopomorskie
2033,2020-07-09,623,51,23,549,zachodniopomorskie
2034,2020-07-10,631,58,23,550,zachodniopomorskie
2035,2020-07-11,635,61,23,551,zachodniopomorskie
2036,2020-07-12,635,60,23,552,zachodniopomorskie
2037,2020-07-13,637,61,23,553,zachodniopomorskie
2038,2020-07-14,638,60,23,555,zachodniopomorskie
2039,2020-07-15,642,63,23,556,zachodniopomorskie
2040,2020-07-16,645,59,23,563,zachodniopomorskie
2041,2020-07-17,645,54,23,568,zachodniopomorskie
2042,2020-07-18,653,60,23,570,zachodniopomorskie
2043,2020-07-19,656,63,23,570,zachodniopomorskie
2044,2020-07-20,660,62,23,575,zachodniopomorskie
